video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
YOn8d2-3sL8,Afghan Lions Take Revenge | #T20WorldCup | #AFGvAUS | #INDvBAN | Shoaib Akhtar,"Afghan Lions Take Revenge | #T20WorldCup | #AFGvAUS | #INDvBAN | Shoaib Akhtar

#ShoaibAkhtar 

Welcome to the Official Channel of Shoaib Akhtar aka the Rawalpindi Express - the world’s faster bowler and now at the Centre of one of the fastest growing YouTube channels. 

The channel offers a rare insight into the life of Shoaib Akhtar as he shares his expert opinion, interacts with his fans and talks to some of the current and past sports celebrities.

Shoaib Akhtar’s YouTube channel is managed by Dot Republic Media. All Copyrights Reserved.

Subscribe to get all the latest updates from the Rawalpindi Express:
https://bit.ly/SubscribeNowShoaibAkhtar",2024-06-23T11:06:57Z,UCeWqACGRU5gT0BXeFhrixWA,Shoaib Akhtar,17,Sports,"['shoaib akhtar', 'cricket', 'PSL', 'pakistan super league', 'sports', 'pakistan', 'lifestyle', 'world cup 2019', 'world cup 2024', 'World Cup 2024', 'ICC Cricket World Cup', 'Cricket World Cup 2024', 'Cricket World Cup', 'ICC Cricket world Cup india', 'Shoaib Akhtar World Cup 2024', 'Pak world cup 2024', 'Afghanistan vs Australia', 'India vs Bangladesh', 'Afghanistan Beat Australia', 'India Beat Bangladesh', 'afg vs aus 2024', 'afg vs aus', 'ind vs ban 2024', 'ind vs ban', 'Shoaib Akhtar on Afghanistan', 'Afghanistan', 'WC24', 'CT25']",PT7M54S,hd,false,698668,24121,0,0,2758
wj98CxOMru8,Baakiyalakshmi | 21st & 22nd June 2024 - Promo,பாக்கியலட்சுமி - திங்கள் முதல் சனி இரவு 8:30 மணிக்கு நம்ம விஜய் டிவில.. Click here https://www.hotstar.com/in/tv/baakiyalakshmi/s-2560 to watch the show on hotstar.        #Baakiyalakshmi #VijayTV #VijayTelevision #RedefiningEntertainment #StarVijayTV #StarVijay #TamilTV #Bhagyalakshmi,2024-06-21T06:49:04Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,Entertainment,"['Baakiyalakshmi', 'New Fiction', 'New Serial', 'Fiction', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Vijay', 'Star', 'Vijay TV', 'Star Vijay', 'Star Vijay TV', 'தொலைகாட்சி', 'Tamil TV', 'Tamil Shows']",PT40S,hd,false,2618345,35194,0,0,502
HmSKMqrrOPc,"Nayanam New Web Series Trailer || Pranay Raguthu , Nainika || The Mix || Tamada Media","Cast:
Pranay Raguthu 
Nainika 
Mahalaksmi 
Darshan 
Sandhya 
Swathi 
Mahendra 
Sai Goud 
Akhil Vinjamuri 

Producers:
Rahul Tamada, Saideep Reddy Borra 

Executive Producer:
Phalgun Kesharaju 

DOP:
Ram Chinthaparthi 

Editing:
Srinivas Chegonda

Di: 
Umesh Rathod
Titles:
Srujan Sharma Kappila 

Co-Director:
Sai Goud 

Assistant Director:
Srujana 

Assistant DOP:
Surya, Sanjay & Raghu

Social Media:
DathuMahadev,   Premchand.

Line Producer:
Karthik Annam 

Publicity Designer:
Dhananjay Bijji

Songs Arranged & Programmed by:
J.V. Sudhanshu 
(Ee Parichayame)

Lyrics:
Vandana Dwibhashyam
J.V. Sudhanshu 

Singers:
Sai Sri Charan
Srilasya Bhallamudi
J.V. Sudhanshu
Shivani Pisupati
(Ikanaina)

Music Director:
J.V. Sudhanshu

Written By:
Pranay Raguthu

Directed By:
Azeem Ajju

Follow Us 
Facebook : https://www.facebook.com/TheMixByWirally/
Instagram : https://www.instagram.com/themixbywirally/
Telegram : https://t.me/themixbywirally
Tamada Media : https://www.instagram.com/tamadamedia/


#Nayanam #TheMix #TheMixByWirally #TamadaMedia #Newteluguwebseries #Newwebseries
#newshortseries #Telugushortfilms #Love #trailer #lovestatus #Nainika",2024-06-22T10:30:06Z,UCj-AT5lRHz4n-_lmbt6rr3w,The Mix,24,Entertainment,"['Nayanam', 'Nayanam new web series', 'nayanam web series', 'Tamada Media', 'The Mix', 'life story', 'Love marriage', 'telugu latest web series', 'telugu new web series', 'the mix by wirally videos', 'teenage love stories', 'successful love story', 'The mix latest videos', 'love failure', 'teenage love', 'college love story', 'funny videos', 'comedy videos', 'telugu short video', 'short movie', 'telugu web series', 'latest telugu web sereis', 'the mix by wirally', 'love status', 'Nainika']",PT2M1S,hd,false,51339,2201,0,0,48
WRHz0g-GMVA,"Dushtu Kokil (দুষ্টু কোকিল) | Toofan | Shakib Khan, Mimi, Kona, Akassh, Raihan |Alpha-i|Chorki | SVF","দুষ্টু কোকিলের প্রেমের ইশারায় মন হবে তোলপাড়। সেই জোয়ারে গা ভাসাতে রইল এই গান। শুনে নিন 'তুফান' সিনেমা থেকে আকাশ সেনের কথায় ও সুরে, দিলশাদ নাহার কনা ও আকাশ সেনের গাওয়া তুফানি item number 'দুষ্টু কোকিল', @SVFsocial -এ।
বড়পর্দায় #Toofan release করেছে বাংলাদেশে এবং আন্তর্জাতিকভাবে release করছে ২৮শে জুন।

#DushtuKokil's love signals make the heart flutter. Let yourself float on that wave to the beats of this song. Listen to the Toofani Item Number from the film 'Toofan' written and composed by Akassh Sen, sung by Dilshad Nahar Kona and Akassh Sen, on @SVFsocial 
#Toofan now in cinemas in Bangladesh. Film releasing internationally on 28th June.

Make reels at: https://www.instagram.com/reels/audio/344769205119881?igsh=MXhud2MzdjQ1cXF6eQ==

BookMyShow Link: https://in.bookmyshow.com/movies/toofan/ET00397294
Toofan Official Trailer: https://youtu.be/E2rAePNkcMc
------------------------------------------------------------------------------
Song credits:
 
Singer : Kona & Akassh
Lyrics: Akassh 
Tune & Music : Akassh 
Programming: Bob SN
Guitar Mandolin & Banjo : Babni
Recorded By : Selim Reza ( Focus Studio Dhaka, Bangladesh) & Rabi Majee ( Studio Hansadhwani, Kolkata)
------------------------------------------------------------------------------
Audio links

JioSaavn: https://www.saavn.com/s/song/bengali/toofan-original-motion-picture-soundtrack/dushtu-kokil/FgA5cg4HcWo
YouTube Music: https://music.youtube.com/watch?v=u1UlDHSkO0g&si=xzWr1YKqVTBjktmF
Apple Music: https://music.apple.com/in/album/dushtu-kokil/1752921812?i=1752921813
Amazon Music: https://music.amazon.in/albums/B0D6R53FZQ?do=play&trackAsin=B0D7HY1PZY&ts=1718824961&ref=dm_sh_DrVO97ZBGzALtTO4Iq5TcdnMQ
Wynk: https://open.wynk.in/mMyjN1LxyKb?~content_id=srch_hungama_8903247407941_INS2X2401505&~medium=wynk_share&~destination=any
Shadhin: https://shadhinmusic.com/album-details/view-album/R/28776
------------------------------------------------------------------------------

Enjoy and stay connected with us!!

► Subscribe to SVF YouTube channel : http://bit.ly/SVFsocial
► Like us on Facebook : https://www.facebook.com/SVFsocial
► Follow us on X : https://x.com/svfsocial
► Follow us on Instagram : https://www.instagram.com/svfsocial

#DushtuKokil #ShakibKhan #AkasshSen #Kona #MimiChakraborty #ChanchalChowdhury #RaihanRafi #Nabila #MisaSawdagar #Chorki #Alphai #SVF",2024-06-20T11:30:07Z,UC2GXNqco-k7fwg2SMM6SAzQ,SVF,10,Music,"['shakib khan new movie', 'shakib khan indian movie', 'chanchal chowdhury movie', 'shakib khan bengali cinema', 'toofan bengali movie', 'bangla movie shakib khan', 'toofan', 'toofan song', 'toofan teaser shakib khan', 'toofan new song svf', 'toofan shakib khan songs', 'Dushtu Kokil', 'Dustu kokil', 'Toofan full song', 'mimi chakraborty new movie', 'bengali item songs tollywood', 'bengali item songs new', 'bengali item number', 'bengali dance song new', 'bangla nacher gaan', 'svf', 'chorki', 'chorki film', 'kona', 'Akassh', 'tufan']",PT3M39S,hd,false,4887724,124248,0,0,6691
U82hN_iCyT4,പൊട്ടിച്ചിരി പുലിവാലുകളുമായി ഉപ്പും മുളകും | ഈ വരുന്ന തിങ്കളാഴ്ച മുതൽ ആരംഭിക്കുന്നു | Uppum Mulakum,"'ഉപ്പും മുളകും' തിങ്കൾ മുതൽ ശനി വരെ രാത്രി 7 മണിക്ക് ഫ്ലവേഴ്സിൽ | Uppum Mulakum | Flowers TV
#uppummulakum #uppummulakumpromo #uppummulakumthug #uppummulakumthug #FlowersTV",2024-06-21T05:36:07Z,UCg1NGkjgZv50E-Y5BPScxTg,Uppum Mulakum,22,People & Blogs,[],PT1M10S,hd,false,150303,3302,0,0,166
-Ap4FxidXC0,Next Week in Singappenne | 24 June 2024  | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #Singappenne that airs on Sun TV.

Watch all your favourite serials exclusively ONLY on Sun NXT for FREE. *Free only for Indian Users.

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Born into a humble & rustic background troubled by familial & financial concerns, Anandhi takes it upon herself to leave home & fearlessly pursue a better life for her family. Watch her bravely face the odds of life with unwavering spirit.

#SingappennePromo #SingappenneSerial #Singappenne #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-06-23T12:50:37Z,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,Entertainment,"['Singappenne', 'Singappenne serial', 'Singappenne serial promo', 'Singappenne today', 'Singappenne promo today', 'serial', 'sun tv serial', 'Singappenne serial sun', 'Singappenne sun tv serial', 'Singappenne tamil serial today', 'Singappenne todays episode', 'Singappenne episode', 'Singappenne sun tv serial today', 'tamil serial']",PT39S,hd,false,267114,3476,0,0,318
5HiRIMnKHl4,SURPRISE ആയി അമ്മയെ BURJ KHALIFA കാണാൻ കൊണ്ടുപോയപ്പോൾ 😍🔥,"Ammu's Instagram - https://www.instagram.com/ammu.jinitha/
Aswin's Instagram - https://www.instagram.com/aswinkg/

Email US - realaswinvlogs@gmail.com 
Facebook Page: https://www.facebook.com/travelkicks/

PREVIOUS VIDEOS:

KUNJAAVA'S FACE REVEAL 😍 | കുഞ്ഞാവയുടെ നൂലുകെട്ട് 
https://youtu.be/j6Kn9hY2pUw

AMMU IN HOSPITAL FOR DELIVERY 😍🔥 | കുഞ്ഞാവ എത്തി ❤️ | 37 WEEKS
https://youtu.be/r5BJH3FfwvM

BOY OR GIRL? 😍 | WE WENT FOR THE PREGNANCY SCAN 😍 🔥
https://youtu.be/4e9ZCfKYpm4

TELLING MY HUSBAND I'M PREGNANT 😍 | SURPRISE REVEAL 😊
https://youtu.be/iYh4qBGeWV4

We revealed the pregnancy news 😍🔥 | Amma's last day in Dubai | She Cried 😭
https://youtu.be/wT9IzeFRlgY

IS SHE PREGNANT ? 😍🔥 | EMOTIONAL MOMENTS
https://youtu.be/3loIBtsS264

TRY NOT TO REACT CHALLENGE
https://youtu.be/NngTH_v9fHM

TYPES OF MAGGI EATERS Ç🔥 | പലതരത്തിലുള്ള MAGGI തീറ്റക്കാർ | SKIT PART 1  😂 https://youtu.be/aDeFcQz_xAs

MYSTERY GIFTS CHALLENGE - PART 2
https://youtu.be/G2RZsjqjYlU

MYSTERY GIFTS CHALLENGE - PART 1
https://youtu.be/t5Q15jQLrTM

WHATS IN YOUR MOUTH CHALLENGE 😂🔥
https://youtu.be/u_RYJR_eBF4

EATING ONLY ICE CREAM FOR 24 HOURS 😂🔥
https://youtu.be/0eps72OJCZA

OUR NIGHT ROUTINE VLOG | https://youtu.be/CxnRM_EG-fs

LICK OR BITE CHALLENGE GONE WRONG 😂🔥
https://youtu.be/hJtvbkIUII0

I BROKE HER PHONE PRANK 😂🔥 | SHE CRIED 😂
https://youtu.be/CNNkKt_kh-0

CAKE DECORATING CHALLENGE 😂🔥
https://youtu.be/3GymuRtmVWs

WE TESTED VIRAL TIK TOK LIFE HACKS | https://youtu.be/pin9sLB7feo

TELEPATHY MILKSHAKE CHALLENGE 😂🔥
https://youtu.be/UV5HXn6Drwk

EATING ONE COLORED FOOD CHALLENGE | RED VS YELLOW | 😂🔥https://youtu.be/td6KMWLqbzY

ICE CREAM SUNDAE CHALLENGE 😂🔥 | https://youtu.be/b_xixZR_wtk

CAKE EATING CHALLENGE 😂🔥 | https://youtu.be/PuQI43k-jlU

WEIRD SMOOTHIE CHALLENGE 😂🔥
https://youtu.be/UlKSkesgR1M

LIVING IN BATHROOM FOR 24 HOURS 😂🔥
https://youtu.be/okEd8LCedFQ

3X SPICY NOODLES EXTREME CHALLENGE 🥵🔥
https://youtu.be/_FzpP3RnHQU

EATING ONE COLOR FOOD FOR 24 HOURS 😂 
https://youtu.be/j-B-v0lcpfI

Surprise visit after so many years ✈😍 | Emotional Moments 😭
https://youtu.be/hL3GdgzkKDk

SCARING AMMU FOR 24 HOURS 😂🔥
https://youtu.be/4oSdRCEOYas

THIRUVONAM DAY IN OUR LIFE | https://youtu.be/8xFuWs7uRiU

Onam 2021 Celebration: https://youtu.be/ZSuDl0Frg8Y

SURPRISE ആയി 60 ലക്ഷം രൂപയുടെ CAR മേടിച്ചു കൊടുത്തപ്പോൾ 😍 | SURPRISE GONE  WRONG 😂 | പൊളി REACTION - https://youtu.be/7cFf4Fn4AIc

അമ്മൂന്റെ TRANSFORMATION കണ്ട് ഞെട്ടി 😂 | https://youtu.be/UP0lIcEz4Gw

ഒരു കിടിലൻ SURPRISE TO HUSBAND 😍 | EMOTIONAL MOMENTS 😊 
https://youtu.be/8LiGI8_lpG8

EID DAY 😊 | നമ്മുടെ ഈദ് ആഘോഷം | https://youtu.be/Zh29HIKICMY

ഒരു DRIVING CHALLENGE അപാരത 😂 | https://youtu.be/nCpQSSLN73o

ഒന്നൂടെ പെണ്ണുകാണാൻ പോയപ്പോൾ 😂 | https://youtu.be/JOZkRQ4S98Y

SAYING YES TO WIFE FOR 24 HOURS: https://youtu.be/PGcNpa5S1xc

OUR YOUTUBER REVENUE: https://youtu.be/Wl0Vl0v1aK4

IRRITATING HUSBAND: https://youtu.be/mGwhS0Sz6ok

A DAY IN OUR LIFE: https://youtu.be/xbU2oRXL41c

GHOST PRANK MALAYALAM: https://youtu.be/eobgKxEB94o

HOME TOUR: https://youtu.be/h71LfdSOcaI

DARE CHALLENGE: https://youtu.be/hcYNUqr4ezI

 #surprise  #travelkicksaswin #ammuaswin 

MALAYALAM COUPLE CHALLENGE | AMMU & ASWIN | TRAVEL KICKS ASWIN | AMMU ASWIN VLOGS | AMMU ASWIN MALAYALAM | Extreme Couple Challenge Malayalam | Crazy Couple Challenge Malayalam | Ammu Aswin Prank| Ammu & Aswin | Travel Kicks Aswin | Ammu Aswin Vlogs | Ammu Aswin Malayalam Challenge | DAY IN OUR LIFE | SURPRISE TO PARENTS",2024-06-23T05:30:02Z,UCveZJpfFcW6Emw509gBlgiA,Travel Kicks Aswin,22,People & Blogs,"['PREGNANCY SURPRISE', 'PREGNANCY SURPRISE TO HUSBAND', 'MALAYALAM VLOG', 'MALAYALAM DUBAI VLOGS', 'AMMU ASWIN VLOGS', 'PREGNANCY REVEAL EMOTIONAL MOMENTS', 'TELLING FAMILY WE ARE PREGNANT', 'WE ARE PREGNANT', 'GENDER REVEAL', 'baby shower malayalam', 'SURPRISE TO WIFE', 'she cried on her birthday', 'malayalam dubai vlogs', 'BABY DELIVERY VLOG', 'BIRTH VLOG', 'AMMU DELIVERY', 'ASWIN AMMU BABY', 'Face reveal baby', 'NAME REVEAL', 'DAY IN OUR LIFE', 'Dubai to kerala vlog', 'suprise to parents']",PT11M53S,hd,false,59639,2001,0,0,241
9tqh2G0cX-A,"Dug Dug (Official Video) Aman Jaji, Fiza Choudhary | Raj Mawar, Ashu T | New Haryanvi DJ Song 2024","Dug Dug (Official Video) Aman Jaji, Fiza Choudhary | Raj Mawar, Ashu T | New Haryanvi DJ Song 2024

Nav Haryanvi Presenting “Dug Dug (Official Video)” a New Haryanvi Songs Haryanavi 2024. Sung by Raj Mawar and Ashu Twinkle. Featuring with Aman Jaji and Fiza Choudhary. Lyrics are Penned by Mohit Majreya. Music given by Gulshan Music. A Film by Jeet Ghanghas. Music Label by Nupur Audio.

Subscribe Channel -  @NavHaryanvi  

#dugdug #amanjaji #fizachoudhary #rajmawar #ashutwinkle #mohitmajreya #gulshanmusic  #navharyanvi #newharyanvisongsharyanavi2024  #newharyanvidjsong2024 #haryanvi #haryanvisong #haryanvisongs #haryanvisongsharyanavi #haryanvigane #newharyanvisong #latestharyanvisong #hrsong 

Song - Dug Dug (Official Video)
Starring - Aman jaji, Fiza Choudhary
Singer - Raj Mawar , Ashu Twinkle  
Lyrics - Mohit Majreya 
Music - Gulshan Music 
Director - Jeet Ghanghas
DOP - Kehar Randhawa
Editor - Somvir Prajapat 
Colorist - Sahil Patter
AD - Rudra Dangi 
Production - JBDD Films
Design - Gopi Baath

Producer - Kshitij Gupta
Label - Nupur Audio
Presenting Label - Nav Haryanvi

Online/Digital Promotion - Navi Baadliwal
Reels - Reels Factory

LOVE !! LIKE !! COMMENTS !! SUBSCRIBE

Label & Copyright - Nupur Audio
For Song Releasing & Any query
Company Contact No. - +917042509060
E-Mail ID : navharyanvi@gmail.com
Subscribe Channel - https://www.youtube.com/c/NavHaryanvi

Connect with Our Social Accounts
Subscribe Our Channel on YouTube : https://goo.gl/hWsYba
Like Us on Facebook : https://www.facebook.com/navharyanvi
Follow Us on Instagram : https://www.instagram.com/navharyanvi
Tweet Us On : https://twitter.com/HaryanviNav

Thanks Everyone for Watching Our New Latest Haryanvi Songs Haryanavi 2024. If you like This Latest Haryanvi Song than SUBSCRIBE Our Channel With Press Bell Icon to get notification of our New Latest Most Popular Superhit Haryanvi Songs Haryanavi 2024. We Will Provide Best Haryanvi Songs Of All Time.

Dug Dug (Official Video) Aman Jaji, Fiza Choudhary | Raj Mawar, Ashu T | New Haryanvi DJ Song 2024",2024-06-21T04:30:03Z,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,10,Music,"['dug dug', 'dug dug song', 'haryanvi song', 'haryanvi songs', 'haryanvi song 2024', 'haryanvi songs 2024', 'aman jaji', 'fiza choudhary', 'raj mawar', 'ashu twinkle', 'nav haryanvi', 'new', 'latest', 'haryanvi', 'songs', 'haryanavi', '2024', 'new haryanvi songs', 'latest haryanvi songs', 'new haryanvi song 2024', 'latest haryanvi song 2024', 'haryanvi dj song', 'haryanvi songs haryanavi', 'new haryanvi songs haryanavi 2024', 'haryanvi gane', 'haryana gana', 'haryanvi gana', 'hr song 2024', 'aman jaji new song', 'raj mawar new song', 'dj']",PT2M48S,hd,false,2068254,99127,0,0,6312
-HZLL59IsY4,Plane Mei Hua Accident !!  *WENT TO HAIR WONDERLAND*,"Join the Hungry Birds team as we dive into the world of hair care with an in-depth review of the latest adivasi hair oil products! Discover which oils left our locks feeling luscious and shiny!!!

Don't forget to like, comment, and subscribe for more exciting adventures!

For Latest Updates of Our Life Please Follow
Instagram - https://www.instagram.com/the_hungry_birds_official/?igshid=ZDdkNTZiNTM%3D
Facebook = https://www.facebook.com/hungrybirds4​ 

Cast= Umesh, Priti, Sanket, Akshada

Original Website - http://www.adivasisudesh.com/

You Can Also Order On Call :

7795429717

- 9591772477

- 8867679238

- 9591776619

- 9901369717

- 8197649117

#adivashihairoilreview #adivashi #adivashihairoil",2024-06-21T12:22:55Z,UCf9FhkQ8SlbX29J_U75g9cA,Hungry Birds Inside,22,People & Blogs,"['hungry birds inside', 'hungry birds vlog', 'adivasi hair oil', 'hair wonderland', 'hungry birds new vlog', 'new video', 'hungry birds', 'hungry birds new video', 'hungry birds challenge', 'challenges', 'new challenge', 'comedy', '24 hours challenge', 'challenge', 'daily life hungry birds', 'hungry birds hair challenge', 'adivasi hair oil review', 'hungry birds new', 'hungry birds inside new video', 'hungry birds challenge new video', 'adivasi hair oil new video', 'adivasi hair oil vlog', 'hungry birds adivasi hair video']",PT10M40S,hd,false,303316,4448,0,0,384
D-k2GJWjO4E,Dentist Sothanaigal | Comedy | Sothanaigal,"Download Zupee and win real cash instantly: 
https://app.adjust.com/1drm60ol?redirect=https%3A%2F%2Fwww.zupee.com%2F

Get Rs10 Sign-up bonus
#sothanaigal #dentist #dentistsothanaigal
#IndiaKaApnaGameLudo
#ZupeeLudo
#IndiaKaApnaGame

Special Thanks:
Dr. Abi's Dental, Cosmetic & Advanced Lacer Clinic
https://www.instagram.com/dr.abis_dental_cosmetic_clinic?igsh=aW9uYWxjbW1mbGpx

Watch and enjoy the video till the end...

SUBSCRIBE us for continuous entertainment.
#doctor #fun #coemdyvideo 

Cast:
Praveen - https://www.instagram.com/praveenboxing95/
Vasanth - https://www.instagram.com/vasanth_parthi/
Gokul -  https://www.instagram.com/gokul_rocks/
Marvin - https://www.instagram.com/vasanth_marvin/
Veera - https://www.instagram.com/veera_z_/
Jkay- 
Vandana-
Azar-

______________________________
Camera:
Vetri - 
______________________________

Editing-Vfx- Sound design
Veera - https://www.instagram.com/veera_z_/
Vasanth - https://www.instagram.com/vasanth_parthi/


______________________________

Script - SOTHANAIGAL TEAM
______________________________

Direction :
Marvin - https://www.instagram.com/vasanth_marvin/
_______________________________

Facebook: https://www.facebook.com/sothanaigalboys
Instagram: https://www.instagram.com/sothanaigal_/
Twitter: https://twitter.com/sothanaigal?lang=en

_____________________________

In Association with DIVO - Digital Partner
https://www.facebook.com/divomovies
https://twitter.com/divomovies
https://www.instagram.com/divomovies/",2024-06-22T11:31:37Z,UCD1CuflSWxeAGVOwicubsWw,Sothanaigal,24,Entertainment,"['sonthakaran sothanaigal', 'sondhakaran', 'family comedy', 'relatives comedy', 'sothanaigal new video', 'sothanaigal latest video', 'tamil trending', 'trending videos', 'comedy status', 'sothanaigal', 'exam sothanaigal', 'college comedy', 'relative', 'relative sothanaigal', 'dentist sothanaigal', 'comedy video dentist', 'dentist comedy', 'sothanaigal video', 'recent video sothanaigal', 'dentist comedy video', 'recent comedy video', 'today sothanaigal video', 'dentist funny video', 'today sothanaigal', 'dentist doctor video']",PT9M51S,hd,false,120231,5356,0,0,211
eQH-hO7H9yY,Singappenne - Promo | 22 June 2024  | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #Singappenne that airs on Sun TV.

Watch all your favourite serials exclusively ONLY on Sun NXT for FREE. *Free only for Indian Users.

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Born into a humble & rustic background troubled by familial & financial concerns, Anandhi takes it upon herself to leave home & fearlessly pursue a better life for her family. Watch her bravely face the odds of life with unwavering spirit.

#SingappennePromo #SingappenneSerial #Singappenne #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-06-22T10:03:30Z,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,Entertainment,"['Singappenne', 'Singappenne serial', 'Singappenne serial promo', 'Singappenne today', 'Singappenne promo today', 'serial', 'sun tv serial', 'Singappenne serial sun', 'Singappenne sun tv serial', 'Singappenne tamil serial today', 'Singappenne todays episode', 'Singappenne episode', 'Singappenne sun tv serial today', 'tamil serial']",PT39S,hd,false,626573,8492,0,0,388
UJrgs23iSNs,Parineetii PROMO: Parvati Bani Pari Ne Diya Apna Introduction; Udaaya Neeti & Rajeev Ka Mazaak,"#Parineetii #AnchalSahu #TanviDogra 

Neeti takes Pari's name and asks you came back? Parvati says who Pari? She questions them as to why they are calling her Pari? She the proceeds to introduce her self and says she is Parvati... Parvati Singhania.... Daughter of Aambika Devil Singhania and asks them to remember her name well as the Bajwa's and Neeti look on in utter shock and disbelief. 

Discover what unfolds next! Check out this EXCLUSIVE video available now on our YouTube Channel. Be sure to subscribe to unlock a plethora of exclusives, stay updated with the latest news, immerse yourself in captivating stories, and discover so much more.

Enjoyed the video? Show your support by hitting the thumbs up button and share your invaluable feedback in the comments section below. 

~.~.~ _________________________________________________________________________________~.~.~

GlitzVisionUSA (Formerly known as TellyTadka) is your one-stop destination for latest news, show updates, on-location video, piquant gossips, exclusive interview segments, fashion trends & biggest’ moments in the TV, Digital & Bollywood Industry.  

We are your ‘Camera to the world of entertainment’ and only a few clicks away. 

Subscribe To GlitzVisionUSA YouTube Channel: http://bit.ly/SubscribeToGlitzVision

~.~ Like & Follow GlitzVisionUSA on Social Media ~.~ 

Twitter: https://twitter.com/GlitzVision_USA
Instagram: https://www.instagram.com/glitzvision_usa/  
Facebook: https://www.facebook.com/tellytadkaUSA/
YouTube: https://www.youtube.com/user/TellyTable/videos",2024-06-20T15:03:37Z,UCzkfrrjY9wqwC4EoKqRlgMQ,GlitzVision USA,24,Entertainment,[],PT1M10S,hd,false,1208406,13952,0,0,163
